customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Monthly,Total
2782-JEEBU,Não,Male,0,Não,Não,21,Não,Sem serviço de telefone,DSL,Não,Sim,Não,Sim,Não,Não,Month-to-month,Sim,Mailed check,36.0,780.15
2782-LFZVW,Não,Female,0,Não,Não,11,Sim,Sim,DSL,Não,Não,Não,Não,Não,Sim,Month-to-month,Sim,Mailed check,58.95,601.6
2786-GCDPI,Não,Female,1,Não,Não,50,Sim,Sim,Fiber optic,Não,Não,Sim,Sim,Sim,Sim,Month-to-month,Sim,Electronic check,104.95,5222.35
2788-CJQAQ,Não,Male,0,Não,Não,13,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,One year,Não,Mailed check,19.45,270.2
2789-CZANW,Não,Female,0,Sim,Sim,64,Sim,Sim,Fiber optic,Sim,Sim,Não,Sim,Sim,Sim,Two year,Não,Bank transfer (automatic),110.3,6997.3
2789-HQBOU,Não,Male,0,Não,Não,3,Sim,Não,Fiber optic,Não,Não,Não,Não,Não,Sim,Month-to-month,Sim,Electronic check,80.35,253.8
2790-XUYMV,Não,Male,0,Não,Sim,71,Sim,Sim,Fiber optic,Sim,Sim,Não,Não,Não,Não,One year,Sim,Credit card (automatic),85.45,6028.95
2791-SFVEW,Não,Female,0,Não,Não,9,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Month-to-month,Não,Bank transfer (automatic),20.15,238.15
2792-LSHWX,Não,Female,0,Não,Não,1,Sim,Não,Fiber optic,Sim,Sim,Não,Sim,Não,Não,Month-to-month,Sim,Mailed check,83.4,83.4
2792-VPPET,Não,Male,0,Não,Não,3,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Month-to-month,Sim,Electronic check,20.5,76.95
2794-XIMMO,Sim,Male,0,Sim,Não,53,Não,Sem serviço de telefone,DSL,Não,Sim,Sim,Sim,Sim,Sim,One year,Sim,Electronic check,60.45,3184.25
2796-NNUFI,Não,Female,0,Sim,Sim,46,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Two year,Sim,Mailed check,19.95,927.1
2796-UUZZO,Não,Male,0,Sim,Sim,63,Sim,Não,Fiber optic,Não,Sim,Sim,Não,Não,Não,Month-to-month,Sim,Credit card (automatic),80.3,4896.35
2798-NYLMZ,Não,Male,0,Sim,Não,71,Sim,Sim,Fiber optic,Sim,Não,Sim,Sim,Sim,Sim,Two year,Sim,Credit card (automatic),108.55,7616.0
2799-ARNLO,Não,Female,1,Sim,Não,5,Sim,Não,Fiber optic,Não,Não,Não,Não,Não,Não,Month-to-month,Sim,Electronic check,69.35,341.6
2799-TSLAG,Não,Female,0,Sim,Sim,65,Sim,Sim,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Two year,Sim,Bank transfer (automatic),25.3,1748.55
2800-QQUSO,Não,Male,0,Não,Não,42,Sim,Sim,Fiber optic,Não,Não,Não,Sim,Sim,Sim,Month-to-month,Sim,Electronic check,100.3,4222.95
2800-VEQXM,Não,Female,0,Não,Não,3,Sim,Não,Fiber optic,Não,Não,Sim,Não,Não,Não,Month-to-month,Sim,Mailed check,74.75,238.1
2801-NISEI,Não,Male,0,Não,Não,24,Sim,Não,DSL,Sim,Não,Não,Sim,Não,Não,Month-to-month,Não,Electronic check,54.95,1348.5
2804-ETQDK,Não,Male,0,Não,Sim,66,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Two year,Não,Mailed check,20.55,1357.1
2805-AUFQN,Não,Female,0,Não,Não,25,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Two year,Não,Credit card (automatic),19.8,475.2
2805-EDJPQ,Não,Female,0,Sim,Sim,56,Sim,Sim,Fiber optic,Não,Sim,Sim,Sim,Não,Sim,One year,Sim,Credit card (automatic),99.75,5608.4
2806-MLNTI,Não,Male,1,Sim,Não,52,Sim,Sim,Fiber optic,Não,Sim,Sim,Não,Sim,Sim,One year,Sim,Bank transfer (automatic),105.1,5376.4
2808-CHTDM,Não,Female,0,Sim,Sim,23,Sim,Sim,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Two year,Não,Mailed check,25.1,611.45
2809-ILCYT,Não,Female,0,Sim,Não,25,Sim,Sim,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,One year,Sim,Mailed check,26.8,733.55
2809-ZMYOQ,Não,Female,0,Não,Não,32,Sim,Sim,Fiber optic,Não,Não,Sim,Não,Sim,Sim,Month-to-month,Sim,Electronic check,101.35,3334.9
2810-FTLEM,Sim,Female,0,Não,Não,16,Sim,Não,DSL,Sim,Não,Não,Não,Não,Não,Month-to-month,Sim,Electronic check,50.15,762.25
2811-POVEX,Não,Female,1,Sim,Sim,23,Sim,Não,Fiber optic,Não,Sim,Sim,Não,Não,Sim,Month-to-month,Sim,Bank transfer (automatic),88.45,2130.55
2812-ENYMO,Não,Male,0,Não,Não,26,Não,Sem serviço de telefone,DSL,Sim,Não,Não,Sim,Sim,Sim,One year,Não,Credit card (automatic),54.55,1362.85
2812-REYAT,Não,Female,0,Sim,Não,49,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,One year,Sim,Bank transfer (automatic),20.05,923.1
2812-SFXMJ,Não,Male,0,Não,Sim,1,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Month-to-month,Não,Mailed check,20.05,20.05
2815-CPTUL,Sim,Male,1,Não,Não,5,Sim,Não,Fiber optic,Não,Não,Não,Não,Não,Não,Month-to-month,Sim,Mailed check,70.25,331.9
2817-LVCPP,Não,Female,0,Não,Não,50,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Two year,Não,Credit card (automatic),19.4,1023.95
2817-NTQDO,Sim,Male,0,Não,Não,13,Não,Sem serviço de telefone,DSL,Sim,Não,Não,Sim,Sim,Não,Month-to-month,Sim,Credit card (automatic),45.55,597.0
2819-GWENI,Não,Female,0,Sim,Sim,28,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,One year,Não,Mailed check,19.9,543.0
2821-WARNZ,Não,Female,0,Não,Sim,49,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,One year,Não,Credit card (automatic),19.45,921.3
2823-LKABH,Não,Female,0,Não,Não,18,Sim,Sim,Fiber optic,Não,Não,Sim,Sim,Não,Sim,Month-to-month,Sim,Bank transfer (automatic),95.05,1679.4
2824-DXNKN,Não,Female,0,Sim,Sim,72,Sim,Sim,DSL,Sim,Não,Sim,Não,Sim,Não,Two year,Sim,Bank transfer (automatic),71.45,5025.85
2824-MYYBN,Não,Female,0,Sim,Sim,37,Sim,Sim,Fiber optic,Não,Não,Não,Não,Sim,Sim,Month-to-month,Sim,Electronic check,95.25,3314.15
2826-DXLQO,Não,Male,1,Sim,Não,7,Não,Sem serviço de telefone,DSL,Sim,Não,Não,Não,Não,Não,Month-to-month,Não,Bank transfer (automatic),29.8,220.45
2826-UWHIS,Não,Male,0,Sim,Não,45,Sim,Sim,Fiber optic,Não,Sim,Não,Não,Não,Não,Month-to-month,Não,Bank transfer (automatic),81.4,3775.85
2828-SLQPF,Não,Male,0,Não,Não,19,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Month-to-month,Sim,Bank transfer (automatic),45.0,865.85
2829-HYVZP,Não,Male,0,Não,Não,29,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,One year,Sim,Mailed check,19.8,572.2
2830-LEWOA,Não,Male,0,Sim,Sim,61,Sim,Não,Fiber optic,Não,Sim,Sim,Sim,Sim,Sim,One year,Não,Credit card (automatic),103.9,6449.15
2831-EBWRN,Não,Male,0,Não,Não,4,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Month-to-month,Sim,Electronic check,45.9,199.75
2832-KJCRD,Não,Female,0,Não,Não,38,Sim,Sim,Fiber optic,Não,Não,Sim,Sim,Sim,Sim,Month-to-month,Sim,Electronic check,103.65,3988.5
2832-SCUCO,Não,Female,0,Não,Não,2,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Month-to-month,Não,Electronic check,19.9,57.4
2833-SLKDQ,Sim,Male,0,Não,Não,1,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Month-to-month,Não,Mailed check,45.05,45.05
2834-JKOOW,Não,Female,0,Não,Não,15,Não,Sem serviço de telefone,DSL,Sim,Sim,Sim,Sim,Não,Não,One year,Não,Mailed check,45.9,693.45
2834-JRTUA,Sim,Male,0,Não,Não,71,Sim,Sim,Fiber optic,Sim,Não,Sim,Sim,Sim,Sim,Two year,Sim,Electronic check,108.05,7532.15
2834-SPCJV,Sim,Male,0,Sim,Não,52,Sim,Não,Fiber optic,Sim,Não,Não,Não,Sim,Não,Month-to-month,Não,Electronic check,84.1,4348.65
2839-RFSQE,Sim,Female,0,Não,Não,2,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Month-to-month,Não,Mailed check,20.65,38.7
2840-XANRC,Sim,Male,1,Sim,Não,24,Sim,Não,Fiber optic,Não,Não,Sim,Não,Sim,Sim,Month-to-month,Sim,Electronic check,93.15,2231.05
2842-BCQGE,Não,Male,0,Não,Não,43,Sim,Sim,Fiber optic,Não,Não,Não,Não,Não,Não,Month-to-month,Sim,Credit card (automatic),75.35,3161.4
2842-JTCCU,Sim,Male,0,Não,Não,2,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Month-to-month,Não,Bank transfer (automatic),46.05,80.35
2843-CQMEG,Não,Male,0,Não,Não,24,Sim,Não,DSL,Não,Sim,Não,Não,Não,Não,Month-to-month,Sim,Mailed check,49.7,1218.25
2845-AFFTX,Sim,Male,1,Sim,Não,41,Sim,Sim,Fiber optic,Não,Não,Sim,Não,Sim,Sim,Month-to-month,Sim,Electronic check,99.8,4259.3
2845-HSJCY,Sim,Female,0,Sim,Sim,14,Sim,Sim,Fiber optic,Não,Não,Sim,Não,Não,Sim,Month-to-month,Sim,Electronic check,87.25,1258.6
2845-KDHVX,Não,Female,0,Sim,Não,64,Sim,Não,DSL,Não,Sim,Sim,Sim,Não,Sim,Two year,Sim,Mailed check,68.3,4378.8
2848-YXSMW,Não,Male,0,Sim,Sim,72,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Two year,Não,Credit card (automatic),19.4,1363.25
2851-MMUTZ,Não,Female,0,Não,Não,27,Sim,Não,DSL,Não,Sim,Não,Sim,Não,Não,Month-to-month,Sim,Mailed check,56.15,1439.35
2851-STERV,Não,Male,1,Não,Não,35,Sim,Não,DSL,Não,Não,Sim,Sim,Sim,Sim,One year,Sim,Electronic check,73.0,2471.25
2853-CWQFQ,Não,Male,0,Não,Sim,1,Sim,Não,DSL,Não,Não,Não,Sim,Não,Sim,Month-to-month,Sim,Mailed check,59.55,59.55
2855-QOWGP,,Male,0,Não,Sim,34,Sim,Sim,Fiber optic,Sim,Sim,Não,Não,Sim,Sim,One year,Sim,Electronic check,103.8,3470.8
2856-HYAPG,Sim,Female,0,Não,Não,1,Sim,Não,Fiber optic,Não,Não,Não,Não,Não,Não,Month-to-month,Não,Electronic check,68.65,68.65
2856-NNASM,Sim,Male,1,Não,Não,43,Sim,Não,Fiber optic,Não,Não,Não,Não,Sim,Sim,Month-to-month,Sim,Mailed check,89.55,3856.75
2858-EIMXH,Não,Female,1,Sim,Não,53,Sim,Sim,Fiber optic,Não,Não,Não,Não,Sim,Sim,One year,Sim,Credit card (automatic),95.85,5016.25
2858-MOFSQ,Sim,Female,0,Não,Sim,17,Sim,Sim,DSL,Não,Não,Sim,Não,Não,Não,One year,Sim,Mailed check,55.85,937.5
2860-RANUS,Sim,Female,1,Não,Não,20,Sim,Sim,Fiber optic,Não,Não,Não,Não,Não,Sim,Month-to-month,Sim,Credit card (automatic),85.8,1727.5
2862-JVEOY,Não,Male,0,Não,Não,6,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,One year,Não,Mailed check,19.15,124.4
2862-PFNIK,Não,Male,0,Não,Sim,1,Não,Sem serviço de telefone,DSL,Não,Não,Não,Não,Não,Não,Month-to-month,Sim,Electronic check,24.7,24.7
2863-IMQDR,Não,Female,0,Não,Não,61,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Two year,Não,Electronic check,89.65,5308.7
2865-TCHJW,Sim,Female,1,Não,Não,4,Sim,Sim,Fiber optic,Não,Não,Sim,Não,Sim,Não,Month-to-month,Sim,Electronic check,89.2,346.2
2866-IKBTM,Não,Female,0,Não,Não,1,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Month-to-month,Não,Mailed check,19.55,19.55
2867-UIMSS,Sim,Male,0,Não,Não,1,Sim,Não,Fiber optic,Não,Não,Não,Não,Não,Sim,Month-to-month,Não,Electronic check,80.5,80.5
2868-LLSKM,Não,Female,0,Sim,Sim,68,Sim,Sim,Fiber optic,Não,Sim,Não,Sim,Não,Não,One year,Sim,Bank transfer (automatic),83.65,5733.4
2868-MZAGQ,Sim,Male,0,Não,Não,1,Sim,Não,Fiber optic,Não,Não,Não,Não,Não,Sim,Month-to-month,Sim,Electronic check,79.25,79.25
2868-SNELZ,Sim,Female,0,Não,Não,2,Sim,Sim,Fiber optic,Não,Não,Sim,Não,Não,Não,Month-to-month,Não,Mailed check,80.6,155.8
2869-ADAWR,Sim,Female,0,Não,Não,45,Sim,Sim,Fiber optic,Não,Sim,Não,Não,Sim,Não,Month-to-month,Sim,Credit card (automatic),89.3,4016.85
2873-ZLIWT,Sim,Female,0,Sim,Sim,40,Sim,Sim,Fiber optic,Não,Não,Sim,Sim,Não,Não,Month-to-month,Sim,Electronic check,84.85,3303.05
2874-YXVVA,Não,Female,0,Não,Não,34,Sim,Não,Fiber optic,Não,Sim,Sim,Sim,Sim,Sim,Month-to-month,Sim,Electronic check,105.1,3634.8
2876-GZYZC,Não,Female,0,Não,Não,13,Sim,Sim,Fiber optic,Não,Não,Não,Não,Não,Sim,Month-to-month,Sim,Electronic check,85.95,1215.65
2876-VBBBL,Sim,Female,0,Não,Não,1,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Month-to-month,Sim,Mailed check,20.25,20.25
2877-VDUER,Não,Female,0,Sim,Sim,35,Não,Sem serviço de telefone,DSL,Não,Não,Não,Sim,Sim,Não,One year,Não,Mailed check,40.9,1383.6
2878-DHMIN,Não,Male,0,Sim,Sim,35,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,One year,Não,Electronic check,19.9,666.0
2878-RMWXY,Não,Male,1,Sim,Não,72,Sim,Sim,Fiber optic,Sim,Sim,Sim,Não,Não,Sim,Two year,Sim,Credit card (automatic),102.65,7550.3
2880-FPNAE,Não,Male,1,Sim,Não,2,Sim,Não,Fiber optic,Não,Não,Sim,Não,Não,Não,Month-to-month,Sim,Electronic check,74.2,140.1
2882-DDZPG,Não,Female,0,Não,Não,12,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Month-to-month,Não,Bank transfer (automatic),19.45,227.45
2882-WDTBA,Não,Male,0,Sim,Sim,69,Sim,Não,DSL,Sim,Sim,Sim,Sim,Sim,Não,Two year,Sim,Bank transfer (automatic),75.75,5388.15
2883-ILGWO,Não,Male,1,Não,Não,57,Sim,Sim,Fiber optic,Não,Sim,Não,Sim,Sim,Sim,Month-to-month,Sim,Bank transfer (automatic),104.9,5913.95
2884-GBPFB,Sim,Female,0,Sim,Não,35,Sim,Não,Fiber optic,Não,Não,Não,Não,Não,Não,Month-to-month,Sim,Electronic check,70.3,2416.55
2885-HIJDH,Não,Male,0,Sim,Sim,69,Sim,Sim,DSL,Sim,Não,Sim,Sim,Sim,Sim,Two year,Não,Bank transfer (automatic),86.9,6194.1
2886-KEFUM,Sim,Female,0,Sim,Não,63,Sim,Sim,Fiber optic,Não,Sim,Sim,Não,Sim,Sim,One year,Sim,Electronic check,107.5,6873.75
2887-JPYLU,Não,Female,0,Não,Sim,41,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Month-to-month,Não,Bank transfer (automatic),45.2,1841.9
2888-ADFAO,Não,Female,0,Sim,Sim,47,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Two year,Sim,Bank transfer (automatic),21.3,1041.8
2889-FPWRM,Sim,Male,0,Sim,Não,72,Sim,Sim,Fiber optic,Sim,Sim,Sim,Sim,Sim,Sim,One year,Sim,Bank transfer (automatic),117.8,8684.8
2890-WFBHU,Não,Female,0,Não,Não,59,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Não,Sim,One year,Não,Credit card (automatic),79.85,4786.1
2892-GESUL,Não,Female,0,Sim,Sim,18,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Two year,Não,Mailed check,19.35,309.25
2894-QOJRX,Sim,Female,0,Sim,Não,25,Não,Sem serviço de telefone,DSL,Não,Não,Não,Não,Sim,Não,Month-to-month,Sim,Bank transfer (automatic),34.0,853.0
2896-TBNBE,Não,Male,0,Sim,Não,40,Sim,Não,Fiber optic,Não,Sim,Sim,Não,Não,Não,One year,Não,Electronic check,80.8,3132.75
2897-DOVND,Não,Male,0,Não,Não,2,Sim,Não,Fiber optic,Não,Não,Não,Não,Não,Não,Month-to-month,Sim,Electronic check,69.8,146.65
2898-LSJGD,Sim,Female,0,Sim,Sim,21,Não,Sem serviço de telefone,DSL,Sim,Não,Sim,Não,Sim,Sim,One year,Sim,Electronic check,55.95,1157.05
2898-MRKPI,Não,Male,0,Sim,Sim,68,Sim,Sim,Fiber optic,Não,Sim,Não,Não,Sim,Sim,One year,Sim,Credit card (automatic),101.05,6770.5
2900-PHPLN,Não,Female,1,Sim,Não,70,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Two year,Sim,Credit card (automatic),19.55,1462.05
2903-YYTBW,Não,Male,0,Sim,Sim,1,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Month-to-month,Não,Electronic check,44.55,44.55
2904-GGUAZ,Não,Female,0,Sim,Não,72,Sim,Sim,Fiber optic,Sim,Sim,Não,Não,Não,Não,Two year,Sim,Bank transfer (automatic),84.05,6052.25
2905-KFQUV,Não,Female,0,Sim,Não,2,Sim,Não,Fiber optic,Não,Não,Não,Não,Não,Não,Month-to-month,Sim,Credit card (automatic),70.4,154.8
2907-ILJBN,Não,Female,0,Sim,Sim,11,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,One year,Não,Mailed check,20.6,233.9
2908-WGAXL,Não,Female,0,Sim,Sim,56,Sim,Sim,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Two year,Sim,Credit card (automatic),24.95,1468.9
2908-ZTPNF,Não,Female,0,Não,Não,36,Não,Sem serviço de telefone,DSL,Não,Sim,Não,Sim,Não,Não,Month-to-month,Sim,Bank transfer (automatic),34.85,1267.2
2911-IJORQ,Não,Male,0,Não,Não,37,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,One year,Sim,Bank transfer (automatic),90.6,3358.65
2911-UREFD,Sim,Female,0,Sim,Não,39,Não,Sem serviço de telefone,DSL,Sim,Não,Sim,Não,Sim,Sim,Month-to-month,Não,Electronic check,55.9,2184.35
2911-WDXMV,Não,Male,0,Não,Sim,18,Sim,Sim,Fiber optic,Não,Não,Sim,Não,Não,Não,Month-to-month,Sim,Credit card (automatic),80.55,1406.65
2916-BQZLN,Não,Male,0,Não,Não,19,Sim,Sim,Fiber optic,Sim,Não,Sim,Não,Não,Não,Month-to-month,Sim,Electronic check,84.75,1651.95
2919-HBCJO,Sim,Female,0,Não,Não,4,Sim,Não,Fiber optic,Não,Sim,Não,Não,Não,Não,Month-to-month,Sim,Bank transfer (automatic),76.65,333.6
2920-RNCEZ,Não,Male,0,Sim,Sim,1,Sim,Não,Fiber optic,Não,Não,Não,Não,Não,Não,Month-to-month,Sim,Credit card (automatic),69.95,69.95
2921-XWDJH,Não,Female,1,Sim,Não,38,Sim,Não,Fiber optic,Sim,Não,Não,Não,Não,Sim,Month-to-month,Sim,Electronic check,83.45,3147.15
2923-ARZLG,Não,Male,0,Sim,Sim,0,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,One year,Sim,Mailed check,19.7,0.0
2924-KHUVI,Não,Male,0,Sim,Não,56,Sim,Sim,Fiber optic,Sim,Não,Não,Não,Sim,Sim,One year,Sim,Electronic check,100.55,5514.95
2925-MXLSX,Não,Female,0,Não,Não,30,Sim,Sim,DSL,Não,Sim,Sim,Não,Sim,Não,One year,Sim,Credit card (automatic),68.95,2038.7
2925-VDZHY,Não,Male,0,Sim,Sim,72,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Two year,Não,Credit card (automatic),88.7,6501.35
2926-JEJJC,Não,Female,0,Não,Não,8,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,One year,Sim,Bank transfer (automatic),20.2,140.95
2927-CVULT,Não,Female,0,Sim,Sim,53,Sim,Sim,Fiber optic,Sim,Sim,Sim,Sim,Não,Sim,Two year,Sim,Bank transfer (automatic),104.05,5566.4
2927-QRRQV,Não,Male,0,Sim,Não,46,Sim,Sim,Fiber optic,Não,Sim,Sim,Não,Sim,Não,One year,Sim,Electronic check,94.65,4312.5
2928-HLDBA,Não,Female,0,Não,Não,6,Sim,Não,No,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Month-to-month,Não,Mailed check,20.7,112.75
2929-ERCFZ,Sim,Female,0,Sim,Sim,8,Sim,Não,Fiber optic,Não,Não,Sim,Não,Sim,Sim,Month-to-month,Sim,Electronic check,94.2,777.3
2929-QNSRW,Sim,Female,0,Sim,Não,56,Sim,Sim,Fiber optic,Não,Sim,Não,Não,Sim,Sim,One year,Sim,Electronic check,98.25,5508.35
2930-UOTMB,Sim,Female,0,Não,Não,31,Sim,Sim,DSL,Sim,Não,Sim,Sim,Não,Não,Month-to-month,Não,Credit card (automatic),65.25,1994.3
2931-FSOHN,Não,Male,1,Não,Não,13,Sim,Não,DSL,Não,Sim,Não,Não,Sim,Não,Month-to-month,Sim,Electronic check,59.9,788.35
2931-SVLTV,Não,Male,0,Sim,Sim,40,Sim,Sim,Fiber optic,Sim,Sim,Não,Sim,Sim,Sim,Month-to-month,Sim,Credit card (automatic),110.1,4469.1
2931-VUVJN,Não,Female,1,Sim,Não,59,Sim,Sim,Fiber optic,Sim,Sim,Sim,Sim,Não,Não,One year,Sim,Electronic check,94.05,5483.9
2931-XIQBR,Não,Female,0,Sim,Sim,50,Sim,Não,Fiber optic,Não,Não,Sim,Sim,Sim,Sim,One year,Não,Mailed check,103.05,5153.5
2933-FILNV,Sim,Female,0,Sim,Sim,2,Não,Sem serviço de telefone,DSL,Não,Não,Não,Não,Não,Não,Month-to-month,Sim,Mailed check,24.4,36.55
2933-XEUJM,Não,Female,0,Não,Não,46,Sim,Sim,DSL,Sim,Não,Sim,Não,Sim,Sim,Two year,Não,Mailed check,79.2,3593.8
2937-FTHUR,Não,Female,0,Não,Sim,18,Sim,Sim,DSL,Sim,Não,Não,Não,Não,Sim,Month-to-month,Não,Electronic check,64.8,1166.7
2946-KIQSP,Não,Female,0,Não,Não,35,Não,Sem serviço de telefone,DSL,Não,Não,Sim,Sim,Não,Não,Month-to-month,Sim,Mailed check,33.45,1175.85
2947-DOMLJ,Sim,Male,0,Não,Sim,1,Sim,Não,DSL,Sim,Não,Não,Não,Não,Não,Month-to-month,Não,Mailed check,50.6,50.6
